"row_id","customer_id","gender","region","age","age_band","product_name","category","unit_price","quantity","total_price","total_price_flagged","shipping_fee","shipping_status","order_date"
662,"CUST0039","Male","Unknown",60,"56-65","Laptop","Electronics","1500.00",1,"1500.00",False,"10.84","In Transit","2023-09-06"
663,"CUST0066","Female","North",37,"36-45","Smartphone","Electronics","800.00",1,"800.00",False,"12.78","Returned","2023-01-03"
664,"CUST0204","Female","South",54,"46-55","Laptop","Electronics","1500.00",4,"6000.00",False,"12.84","Delivered","2023-02-20"
665,"CUST0208","Female","South",57,"56-65","Monitor","Electronics","300.00",1,"300.00",False,"6.55","Delivered","2023-04-13"
666,"CUST0196","Female","East",37,"36-45","Keyboard","Accessories","50.00",4,"200.00",False,"12.81","Delivered","2023-01-05"
667,"CUST0250","Female","North",64,"56-65","Laptop","Electronics","1500.00",1,"1500.00",False,"18.19","In Transit","2023-05-22"
668,"CUST0227","Male","South",54,"46-55","Smartwatch","Wearables","200.00",3,"600.00",False,"16.36","In Transit","2023-08-10"
669,"CUST0107","Male","West",67,"66+","Laptop","Electronics","1500.00",4,"6000.00",False,"14.85","Delivered","2023-06-11"
670,"CUST0177","Female","East",29,"26-35","Smartwatch","Wearables","200.00",4,"800.00",False,"17.93","Delivered","2023-02-25"
671,"CUST0174","Female","South",68,"66+","Headphones","Accessories","100.00",2,"200.00",False,"11.73","Unknown","2023-06-05"
672,"CUST0066","Male","West",37,"36-45","Mouse","Accessories","30.00",3,"90.00",False,"13.86","Delivered","2023-10-17"
673,"CUST0117","Male","North",22,"18-25","Mouse","Accessories","30.00",5,"150.00",False,"18.22","Returned","2023-01-25"
674,"CUST0008","Male","Unknown",18,"18-25","Monitor","Electronics","300.00",2,"600.00",False,"8.33","In Transit","2023-01-10"
675,"CUST0010","Female","West",NULL,"Unknown","Laptop","Electronics","1500.00",3,"4500.00",False,"6.86","In Transit","2023-12-27"
676,"CUST0107","Male","South",NULL,"Unknown","Keyboard","Accessories","50.00",5,"250.00",False,"9.87","Returned","2023-11-03"
677,"CUST0271","Male","West",NULL,"Unknown","Smartwatch","Wearables","200.00",2,"400.00",False,"8.05","In Transit","2023-04-10"
678,"CUST0149","Male","North",40,"36-45","Smartwatch","Wearables","200.00",4,"800.00",False,"11.68","Delivered","2023-12-27"
679,"CUST0173","Male","South",65,"56-65","Laptop","Electronics","1500.00",3,"4500.00",False,"13.18","In Transit","2023-12-22"
680,"CUST0042","Female","East",57,"56-65","Smartphone","Electronics","800.00",2,"1600.00",False,"9.01","In Transit","2023-11-08"
681,"CUST0106","Female","South",50,"46-55","Headphones","Accessories","100.00",3,"300.00",False,"17.63","Delivered","2023-12-07"
682,"CUST0235","Male","West",19,"18-25","Monitor","Electronics","300.00",1,"300.00",False,"7.48","In Transit","2023-03-06"
683,"CUST0220","Male","South",NULL,"Unknown","Mouse","Accessories","30.00",1,"30.00",False,"6.70","In Transit","2023-05-07"
684,"CUST0264","Female","South",NULL,"Unknown","Mouse","Accessories","30.00",5,"150.00",False,"14.88","Delivered","2023-12-07"
685,"CUST0020","Female","South",55,"46-55","Smartphone","Electronics","800.00",4,"3200.00",False,"8.31","Returned","2023-09-13"
686,"CUST0139","Female","Unknown",57,"56-65","Smartphone","Electronics","800.00",3,"2400.00",False,"19.61","Returned","2023-12-31"
687,"CUST0022","Female","South",33,"26-35","Keyboard","Accessories","50.00",2,"100.00",False,"16.28","Returned","2023-04-20"
688,"CUST0101","Female","North",53,"46-55","Monitor","Electronics","300.00",4,"1200.00",False,"10.58","Unknown","2023-03-31"
689,"CUST0271","Male","East",46,"46-55","Monitor","Electronics","300.00",4,"1200.00",False,"19.38","In Transit","2023-11-20"
690,"CUST0197","Female","West",54,"46-55","Mouse","Accessories","30.00",3,"90.00",False,"14.77","In Transit","2023-12-09"
691,"CUST0135","Male","West",41,"36-45","Smartwatch","Wearables","200.00",1,"200.00",False,"13.72","In Transit","2023-06-06"
692,"CUST0174","Male","West",68,"66+","Mouse","Accessories","30.00",5,"150.00",False,"16.66","In Transit","2023-12-12"
693,"CUST0139","Male","West",57,"56-65","Laptop","Electronics","1500.00",5,"7500.00",False,"8.19","In Transit","2023-07-30"
694,"CUST0058","Male","West",42,"36-45","Headphones","Accessories","100.00",5,"500.00",False,"5.43","Delivered","2023-10-24"
695,"CUST0152","Male","East",69,"66+","Smartwatch","Wearables","200.00",5,"1000.00",False,"7.71","In Transit","2023-10-25"
696,"CUST0231","Male","South",NULL,"Unknown","Keyboard","Accessories","50.00",2,"100.00",False,"13.53","In Transit","2023-07-13"
697,"CUST0288","Male","North",NULL,"Unknown","Keyboard","Accessories","50.00",3,"150.00",False,"6.88","Returned","2023-05-28"
698,"CUST0296","Male","South",50,"46-55","Monitor","Electronics","300.00",5,"1500.00",False,"8.08","Returned","2024-01-03"
699,"CUST0155","Female","East",41,"36-45","Monitor","Electronics","300.00",1,"300.00",False,"16.71","Delivered","2023-10-11"
700,"CUST0128","Female","South",NULL,"Unknown","Monitor","Electronics","300.00",3,"900.00",False,"14.38","Returned","2023-02-28"
701,"CUST0178","Male","North",44,"36-45","Smartwatch","Wearables","200.00",3,"600.00",False,"11.82","Delivered","2023-04-18"
702,"CUST0298","Male","South",58,"56-65","Smartphone","Electronics","800.00",2,"1600.00",False,"12.94","Returned","2023-11-11"
703,"CUST0064","Male","West",61,"56-65","Laptop","Electronics","3109.56",1,"3109.56",True,"18.37","In Transit","2023-09-01"
704,"CUST0091","Female","West",30,"26-35","Mouse","Accessories","30.00",3,"90.00",False,"11.78","Returned","2023-08-14"
705,"CUST0113","Female","East",38,"36-45","Laptop","Electronics","1500.00",3,"4500.00",False,"7.52","Delivered","2023-02-03"
706,"CUST0087","Female","Unknown",49,"46-55","Mouse","Accessories","30.00",2,"60.00",False,"17.46","Delivered","2023-02-05"
707,"CUST0087","Male","South",49,"46-55","Monitor","Electronics","300.00",3,"900.00",False,"17.94","Unknown","2023-01-20"
708,"CUST0255","Male","West",NULL,"Unknown","Smartphone","Electronics","800.00",3,"2400.00",False,"10.50","Delivered","2023-02-18"
709,"CUST0044","Female","South",30,"26-35","Monitor","Electronics","300.00",1,"300.00",False,"14.91","In Transit","2023-07-29"
710,"CUST0133","Female","East",47,"46-55","Laptop","Electronics","1500.00",3,"4500.00",False,"15.50","Delivered","2023-07-25"
711,"CUST0122","Male","East",68,"66+","Monitor","Electronics","300.00",3,"900.00",False,"16.44","Delivered","2023-12-16"
712,"CUST0220","Male","West",67,"66+","Laptop","Electronics","1500.00",2,"3000.00",False,"13.04","Returned","2023-03-30"
713,"CUST0182","Male","East",19,"18-25","Headphones","Accessories","100.00",2,"200.00",False,"14.11","Returned","2023-01-22"
714,"CUST0081","Male","North",38,"36-45","Monitor","Electronics","300.00",2,"600.00",False,"5.79","Returned","2023-01-19"
715,"CUST0224","Male","South",57,"56-65","Smartwatch","Wearables","200.00",4,"800.00",False,"13.93","Delivered","2023-12-13"
716,"CUST0070","Male","South",23,"18-25","Smartphone","Electronics","800.00",1,"800.00",False,"6.70","Unknown","2023-07-06"
717,"CUST0263","Female","West",40,"36-45","Monitor","Electronics","300.00",1,"300.00",False,"11.65","Delivered","2023-07-22"
718,"CUST0052","Female","North",66,"66+","Keyboard","Accessories","50.00",4,"200.00",False,"14.49","Delivered","2023-06-06"
719,"CUST0253","Male","North",51,"46-55","Monitor","Electronics","300.00",5,"1500.00",False,"14.23","In Transit","2023-08-03"
720,"CUST0095","Male","North",60,"56-65","Monitor","Electronics","300.00",2,"600.00",False,"15.88","In Transit","2023-01-12"
721,"CUST0031","Male","East",67,"66+","Keyboard","Accessories","50.00",1,"50.00",False,"19.41","In Transit","2023-07-29"
722,"CUST0128","Male","Unknown",52,"46-55","Smartphone","Electronics","800.00",4,"3200.00",False,"15.79","In Transit","2023-08-20"
723,"CUST0077","Male","West",50,"46-55","Mouse","Accessories","30.00",4,"120.00",False,"17.84","Returned","2023-03-09"
724,"CUST0073","Male","South",19,"18-25","Smartwatch","Wearables","200.00",3,"600.00",False,"10.07","In Transit","2023-11-18"
725,"CUST0173","Male","West",65,"56-65","Mouse","Accessories","30.00",5,"150.00",False,"15.11","Delivered","2023-08-31"
726,"CUST0218","Female","East",36,"36-45","Monitor","Electronics","300.00",4,"1200.00",False,"11.23","In Transit","2023-08-17"
727,"CUST0274","Male","South",51,"46-55","Keyboard","Accessories","50.00",5,"250.00",False,"15.38","Returned","2023-08-07"
728,"CUST0034","Female","East",65,"56-65","Keyboard","Accessories","50.00",3,"150.00",False,"10.84","Unknown","2023-11-17"
729,"CUST0285","Female","South",58,"56-65","Monitor","Electronics","300.00",4,"1200.00",False,"13.40","Delivered","2023-03-31"
730,"CUST0117","Female","South",22,"18-25","Headphones","Accessories","100.00",3,"300.00",False,"7.70","Delivered","2023-07-20"
731,"CUST0208","Male","North",57,"56-65","Mouse","Accessories","30.00",4,"120.00",False,"15.44","Delivered","2023-06-12"
732,"CUST0107","Female","South",67,"66+","Headphones","Accessories","100.00",5,"500.00",False,"8.74","Returned","2023-06-08"
733,"CUST0145","Male","North",NULL,"Unknown","Headphones","Accessories","100.00",4,"400.00",False,"14.68","In Transit","2023-12-08"
734,"CUST0232","Female","Unknown",44,"36-45","Laptop","Electronics","1500.00",5,"7500.00",False,"18.30","Returned","2023-11-07"
735,"CUST0039","Male","East",60,"56-65","Smartwatch","Wearables","200.00",1,"200.00",False,"10.14","Unknown","2023-12-02"
736,"CUST0195","Female","West",48,"46-55","Keyboard","Accessories","50.00",3,"150.00",False,"6.42","In Transit","2023-10-31"
737,"CUST0185","Female","South",29,"26-35","Monitor","Electronics","300.00",5,"1500.00",False,"18.18","In Transit","2023-09-06"
738,"CUST0281","Female","South",NULL,"Unknown","Keyboard","Accessories","50.00",3,"150.00",False,"5.62","In Transit","2023-03-05"
739,"CUST0061","Female","South",35,"26-35","Smartphone","Electronics","800.00",1,"800.00",False,"17.30","In Transit","2023-05-07"
740,"CUST0232","Male","East",44,"36-45","Mouse","Accessories","30.00",3,"90.00",False,"14.91","In Transit","2023-10-20"
741,"CUST0013","Female","South",55,"46-55","Smartwatch","Wearables","200.00",4,"800.00",False,"7.31","Returned","2023-03-16"
742,"CUST0058","Female","West",42,"36-45","Keyboard","Accessories","50.00",1,"50.00",False,"8.05","Delivered","2023-07-13"
743,"CUST0159","Female","North",18,"18-25","Laptop","Electronics","1500.00",1,"1500.00",False,"5.29","Returned","2023-01-21"
744,"CUST0236","Male","West",18,"18-25","Laptop","Electronics","1500.00",3,"4500.00",False,"19.41","Delivered","2023-08-19"
745,"CUST0281","Female","North",44,"36-45","Monitor","Electronics","300.00",2,"600.00",False,"19.97","In Transit","2023-09-30"
746,"CUST0213","Female","South",NULL,"Unknown","Smartwatch","Wearables","200.00",5,"1000.00",False,"9.18","In Transit","2023-10-31"
747,"CUST0286","Male","West",63,"56-65","Keyboard","Accessories","50.00",2,"100.00",False,"6.28","Returned","2023-03-21"
748,"CUST0136","Female","East",36,"36-45","Keyboard","Accessories","50.00",4,"200.00",False,"9.30","Returned","2023-07-09"
749,"CUST0228","Male","West",25,"18-25","Keyboard","Accessories","50.00",1,"50.00",False,"18.71","In Transit","2023-12-07"
750,"CUST0124","Female","North",NULL,"Unknown","Headphones","Accessories","100.00",5,"500.00",False,"14.28","Returned","2023-06-02"
751,"CUST0201","Male","West",49,"46-55","Smartphone","Electronics","800.00",1,"800.00",False,"12.30","Delivered","2023-05-30"
752,"CUST0038","Male","Unknown",57,"56-65","Smartphone","Electronics","800.00",2,"1600.00",False,"19.87","Returned","2023-06-01"
753,"CUST0276","Female","South",66,"66+","Laptop","Electronics","1500.00",3,"4500.00",False,"14.73","Delivered","2023-12-01"
754,"CUST0201","Female","North",49,"46-55","Smartwatch","Wearables","200.00",3,"600.00",False,"9.26","Delivered","2023-10-23"
755,"CUST0104","Female","East",40,"36-45","Keyboard","Accessories","50.00",4,"200.00",False,"15.14","Delivered","2023-06-17"
756,"CUST0101","Female","East",53,"46-55","Smartwatch","Wearables","200.00",4,"800.00",False,"14.28","Unknown","2023-11-05"
757,"CUST0138","Female","West",46,"46-55","Laptop","Electronics","3109.56",2,"6219.12",True,"6.44","Delivered","2023-12-08"
758,"CUST0035","Female","South",20,"18-25","Keyboard","Accessories","50.00",3,"150.00",False,"11.05","Returned","2023-09-16"
759,"CUST0273","Female","South",55,"46-55","Mouse","Accessories","30.00",3,"90.00",False,"11.24","Returned","2023-09-09"
760,"CUST0228","Female","West",25,"18-25","Smartphone","Electronics","800.00",1,"800.00",False,"7.25","In Transit","2023-03-09"
761,"CUST0191","Female","Unknown",41,"36-45","Laptop","Electronics","1500.00",4,"6000.00",False,"6.76","Unknown","2023-08-01"
762,"CUST0087","Female","North",NULL,"Unknown","Headphones","Accessories","100.00",2,"200.00",False,"19.07","Unknown","2023-05-08"
763,"CUST0070","Female","West",23,"18-25","Laptop","Electronics","1500.00",5,"7500.00",False,"19.41","Delivered","2023-12-21"
764,"CUST0088","Male","West",66,"66+","Monitor","Electronics","300.00",1,"300.00",False,"7.84","In Transit","2023-12-08"
765,"CUST0287","Female","South",60,"56-65","Smartphone","Electronics","800.00",4,"3200.00",False,"9.99","Returned","2023-06-29"
766,"CUST0116","Male","South",20,"18-25","Monitor","Electronics","300.00",2,"600.00",False,"9.77","Returned","2023-09-24"
767,"CUST0037","Female","West",51,"46-55","Smartphone","Electronics","800.00",3,"2400.00",False,"15.28","In Transit","2023-05-22"
768,"CUST0215","Female","East",35,"26-35","Mouse","Accessories","30.00",3,"90.00",False,"8.79","Returned","2023-07-29"
769,"CUST0104","Male","West",40,"36-45","Keyboard","Accessories","50.00",4,"200.00",False,"12.79","Delivered","2023-10-19"
770,"CUST0197","Male","North",54,"46-55","Smartphone","Electronics","800.00",5,"4000.00",False,"9.55","Delivered","2023-09-02"
771,"CUST0298","Female","East",58,"56-65","Mouse","Accessories","30.00",4,"120.00",False,"8.85","Returned","2023-06-21"
772,"CUST0079","Male","South",26,"26-35","Keyboard","Accessories","50.00",2,"100.00",False,"9.76","In Transit","2023-06-13"
773,"CUST0021","Female","East",43,"36-45","Smartwatch","Wearables","200.00",1,"200.00",False,"6.18","In Transit","2023-12-28"
774,"CUST0162","Male","East",69,"66+","Laptop","Electronics","1500.00",3,"4500.00",False,"6.08","Returned","2023-07-06"
775,"CUST0090","Male","West",61,"56-65","Laptop","Electronics","1500.00",4,"6000.00",False,"9.46","Delivered","2023-06-13"
776,"CUST0064","Female","West",61,"56-65","Headphones","Accessories","100.00",1,"100.00",False,"6.60","Returned","2023-03-20"
777,"CUST0148","Female","North",67,"66+","Mouse","Accessories","30.00",4,"120.00",False,"19.59","In Transit","2023-02-20"
778,"CUST0081","Female","West",38,"36-45","Monitor","Electronics","300.00",4,"1200.00",False,"12.55","Delivered","2023-08-27"
779,"CUST0160","Male","North",69,"66+","Keyboard","Accessories","50.00",5,"250.00",False,"14.32","Unknown","2023-02-03"
780,"CUST0080","Male","West",51,"46-55","Smartphone","Electronics","800.00",5,"4000.00",False,"6.74","Delivered","2023-09-27"
781,"CUST0091","Male","South",30,"26-35","Headphones","Accessories","100.00",2,"200.00",False,"7.01","In Transit","2023-03-18"
782,"CUST0112","Male","East",33,"26-35","Laptop","Electronics","1500.00",2,"3000.00",False,"14.97","Delivered","2023-01-17"
783,"CUST0030","Female","West",44,"36-45","Headphones","Accessories","100.00",4,"400.00",False,"10.03","In Transit","2023-05-11"
784,"CUST0276","Male","South",66,"66+","Keyboard","Accessories","50.00",2,"100.00",False,"8.51","In Transit","2023-03-10"
785,"CUST0034","Female","West",65,"56-65","Keyboard","Accessories","50.00",1,"50.00",False,"7.55","Delivered","2023-06-27"
786,"CUST0271","Female","North",46,"46-55","Mouse","Accessories","30.00",4,"120.00",False,"18.31","In Transit","2023-11-07"
787,"CUST0034","Male","North",65,"56-65","Laptop","Electronics","1500.00",5,"7500.00",False,"16.39","Returned","2023-04-08"
788,"CUST0122","Male","North",68,"66+","Laptop","Electronics","1500.00",2,"3000.00",False,"18.77","Returned","2023-10-27"
789,"CUST0223","Female","East",20,"18-25","Laptop","Electronics","1500.00",5,"7500.00",False,"9.26","Returned","2023-02-01"
790,"CUST0052","Male","North",66,"66+","Smartphone","Electronics","800.00",4,"3200.00",False,"15.69","In Transit","2023-05-27"
791,"CUST0176","Male","South",NULL,"Unknown","Keyboard","Accessories","50.00",4,"200.00",False,"11.55","Delivered","2023-10-01"
792,"CUST0276","Male","West",66,"66+","Smartphone","Electronics","800.00",3,"2400.00",False,"15.27","In Transit","2023-05-05"
793,"CUST0185","Female","West",29,"26-35","Keyboard","Accessories","50.00",4,"200.00",False,"6.75","Delivered","2023-12-22"
794,"CUST0253","Female","East",51,"46-55","Headphones","Accessories","100.00",2,"200.00",False,"5.79","Delivered","2023-06-13"
795,"CUST0055","Male","East",45,"36-45","Smartwatch","Wearables","200.00",4,"800.00",False,"10.62","Returned","2023-01-11"
796,"CUST0229","Female","North",NULL,"Unknown","Monitor","Electronics","300.00",1,"300.00",False,"5.83","Delivered","2023-02-07"
797,"CUST0149","Female","Unknown",40,"36-45","Headphones","Accessories","100.00",2,"200.00",False,"9.42","Returned","2023-07-14"
798,"CUST0028","Male","East",50,"46-55","Mouse","Accessories","30.00",5,"150.00",False,"6.26","Delivered","2023-04-07"
799,"CUST0011","Male","South",54,"46-55","Headphones","Accessories","100.00",1,"100.00",False,"19.25","Delivered","2023-12-18"
800,"CUST0259","Male","West",59,"56-65","Mouse","Accessories","30.00",2,"60.00",False,"18.17","In Transit","2023-11-17"
801,"CUST0296","Female","West",50,"46-55","Monitor","Electronics","300.00",1,"300.00",False,"5.94","Returned","2023-12-26"
802,"CUST0101","Male","East",53,"46-55","Headphones","Accessories","100.00",3,"300.00",False,"15.61","In Transit","2023-12-04"
803,"CUST0288","Male","West",55,"46-55","Laptop","Electronics","1500.00",2,"3000.00",False,"9.06","Delivered","2023-06-08"
804,"CUST0206","Female","Unknown",43,"36-45","Keyboard","Accessories","50.00",4,"200.00",False,"16.25","In Transit","2023-08-14"
805,"CUST0179","Male","North",45,"36-45","Monitor","Electronics","300.00",4,"1200.00",False,"7.16","In Transit","2023-11-13"
806,"CUST0293","Male","West",32,"26-35","Monitor","Electronics","300.00",2,"600.00",False,"9.52","In Transit","2023-10-17"
807,"CUST0120","Female","North",35,"26-35","Headphones","Accessories","100.00",4,"400.00",False,"12.85","Delivered","2023-07-23"
808,"CUST0112","Male","West",33,"26-35","Smartphone","Electronics","800.00",5,"4000.00",False,"5.14","Returned","2023-06-15"
809,"CUST0218","Female","East",36,"36-45","Mouse","Accessories","30.00",5,"150.00",False,"6.78","In Transit","2023-07-18"
810,"CUST0018","Female","South",38,"36-45","Keyboard","Accessories","50.00",5,"250.00",False,"12.25","In Transit","2023-05-12"
811,"CUST0193","Male","North",64,"56-65","Laptop","Electronics","1500.00",4,"6000.00",False,"9.87","Delivered","2023-02-19"
812,"CUST0088","Male","West",66,"66+","Laptop","Electronics","1500.00",4,"6000.00",False,"11.50","In Transit","2023-10-17"
813,"CUST0116","Male","South",20,"18-25","Mouse","Accessories","30.00",3,"90.00",False,"16.07","Returned","2023-09-30"
814,"CUST0152","Female","West",69,"66+","Keyboard","Accessories","50.00",4,"200.00",False,"18.96","Returned","2023-05-20"
815,"CUST0290","Female","East",37,"36-45","Smartwatch","Wearables","200.00",4,"800.00",False,"5.98","In Transit","2023-04-27"
816,"CUST0293","Male","South",32,"26-35","Monitor","Electronics","300.00",2,"600.00",False,"14.24","Delivered","2023-03-27"
817,"CUST0080","Male","South",51,"46-55","Monitor","Electronics","300.00",5,"1500.00",False,"11.39","Returned","2023-07-31"
818,"CUST0134","Female","North",58,"56-65","Keyboard","Accessories","50.00",4,"200.00",False,"17.65","In Transit","2023-02-11"
819,"CUST0010","Female","East",37,"36-45","Smartphone","Electronics","800.00",5,"4000.00",False,"6.67","In Transit","2023-01-04"
820,"CUST0252","Male","South",55,"46-55","Smartwatch","Wearables","200.00",3,"600.00",False,"8.26","Unknown","2023-08-30"
821,"CUST0211","Female","West",35,"26-35","Monitor","Electronics","300.00",5,"1500.00",False,"18.94","Returned","2023-03-06"
822,"CUST0095","Female","South",60,"56-65","Monitor","Electronics","300.00",3,"900.00",False,"19.78","In Transit","2023-02-26"
823,"CUST0226","Male","North",43,"36-45","Smartphone","Electronics","800.00",4,"3200.00",False,"10.65","Returned","2023-02-25"
824,"CUST0238","Female","North",26,"26-35","Smartwatch","Wearables","200.00",4,"800.00",False,"14.25","Delivered","2023-01-03"
825,"CUST0274","Male","West",51,"46-55","Monitor","Electronics","300.00",4,"1200.00",False,"6.26","Returned","2023-12-28"
826,"CUST0225","Male","South",65,"56-65","Keyboard","Accessories","50.00",3,"150.00",False,"12.69","Delivered","2023-11-18"
827,"CUST0233","Male","West",24,"18-25","Smartwatch","Wearables","200.00",3,"600.00",False,"19.39","In Transit","2023-03-11"
828,"CUST0208","Male","North",57,"56-65","Headphones","Accessories","100.00",4,"400.00",False,"14.49","In Transit","2023-09-19"
829,"CUST0006","Male","South",52,"46-55","Smartwatch","Wearables","200.00",5,"1000.00",False,"13.13","In Transit","2023-05-15"
830,"CUST0181","Male","North",59,"56-65","Monitor","Electronics","300.00",4,"1200.00",False,"15.92","In Transit","2023-10-23"
831,"CUST0126","Male","West",66,"66+","Smartwatch","Wearables","200.00",5,"1000.00",False,"12.06","Returned","2023-03-07"
832,"CUST0118","Male","East",23,"18-25","Keyboard","Accessories","50.00",1,"50.00",False,"16.34","In Transit","2023-01-16"
833,"CUST0007","Female","North",52,"46-55","Smartwatch","Wearables","200.00",3,"600.00",False,"15.85","Delivered","2023-04-10"
834,"CUST0263","Female","South",NULL,"Unknown","Headphones","Accessories","100.00",3,"300.00",False,"19.01","In Transit","2023-09-13"
835,"CUST0256","Male","East",NULL,"Unknown","Laptop","Electronics","1500.00",3,"4500.00",False,"9.83","In Transit","2023-09-26"
836,"CUST0172","Female","East",56,"56-65","Mouse","Accessories","30.00",4,"120.00",False,"5.17","In Transit","2023-11-23"
837,"CUST0114","Male","South",NULL,"Unknown","Smartphone","Electronics","800.00",3,"2400.00",False,"15.04","In Transit","2023-08-12"
838,"CUST0198","Male","West",NULL,"Unknown","Smartphone","Electronics","800.00",5,"4000.00",False,"18.49","Delivered","2023-12-13"
839,"CUST0234","Female","South",44,"36-45","Smartwatch","Wearables","200.00",1,"200.00",False,"7.67","Returned","2023-07-08"
840,"CUST0182","Female","North",19,"18-25","Keyboard","Accessories","50.00",3,"150.00",False,"5.76","In Transit","2023-07-25"
841,"CUST0104","Male","Unknown",40,"36-45","Smartwatch","Wearables","200.00",1,"200.00",False,"16.29","In Transit","2023-07-08"
842,"CUST0232","Male","West",44,"36-45","Headphones","Accessories","100.00",1,"100.00",False,"6.43","Returned","2023-07-28"
843,"CUST0160","Male","West",69,"66+","Laptop","Electronics","1500.00",1,"1500.00",False,"7.32","Returned","2023-09-19"
844,"CUST0105","Female","South",27,"26-35","Smartwatch","Wearables","200.00",2,"400.00",False,"9.97","Returned","2023-01-18"
845,"CUST0065","Female","West",41,"36-45","Smartwatch","Wearables","200.00",5,"1000.00",False,"12.79","In Transit","2023-01-06"
846,"CUST0220","Female","North",NULL,"Unknown","Mouse","Accessories","30.00",4,"120.00",False,"17.23","Returned","2023-07-09"
847,"CUST0150","Male","West",63,"56-65","Mouse","Accessories","62.19",5,"310.96",True,"10.81","Delivered","2023-07-01"
848,"CUST0300","Male","East",66,"66+","Smartwatch","Wearables","200.00",4,"800.00",False,"16.99","Returned","2023-10-15"
849,"CUST0066","Female","North",37,"36-45","Monitor","Electronics","300.00",3,"900.00",False,"17.15","In Transit","2024-01-03"
850,"CUST0255","Male","South",39,"36-45","Laptop","Electronics","1500.00",2,"3000.00",False,"11.24","Returned","2023-11-16"
851,"CUST0154","Female","North",31,"26-35","Monitor","Electronics","300.00",2,"600.00",False,"5.84","In Transit","2023-08-19"
852,"CUST0112","Female","West",33,"26-35","Smartphone","Electronics","800.00",2,"1600.00",False,"7.61","Returned","2023-12-08"
853,"CUST0130","Male","East",68,"66+","Headphones","Accessories","100.00",4,"400.00",False,"14.97","Returned","2023-12-09"
854,"CUST0061","Female","South",35,"26-35","Monitor","Electronics","300.00",1,"300.00",False,"15.16","Returned","2023-10-25"
855,"CUST0046","Male","East",22,"18-25","Laptop","Electronics","1500.00",2,"3000.00",False,"15.58","Delivered","2023-12-16"
856,"CUST0200","Female","North",68,"66+","Laptop","Electronics","1500.00",1,"1500.00",False,"5.57","Delivered","2023-08-06"
857,"CUST0001","Male","East",38,"36-45","Laptop","Electronics","1500.00",4,"6000.00",False,"11.28","Returned","2023-04-26"
858,"CUST0101","Female","West",53,"46-55","Smartphone","Electronics","800.00",4,"3200.00",False,"14.35","Delivered","2023-06-27"
859,"CUST0113","Female","West",38,"36-45","Keyboard","Accessories","50.00",4,"200.00",False,"19.17","Returned","2023-01-26"
860,"CUST0076","Male","South",26,"26-35","Mouse","Accessories","30.00",1,"30.00",False,"10.22","Delivered","2023-10-26"
861,"CUST0120","Male","North",35,"26-35","Keyboard","Accessories","50.00",3,"150.00",False,"12.89","In Transit","2023-01-30"
862,"CUST0265","Female","North",38,"36-45","Keyboard","Accessories","50.00",4,"200.00",False,"7.52","In Transit","2023-05-29"
863,"CUST0214","Female","South",45,"36-45","Monitor","Electronics","300.00",2,"600.00",False,"9.09","In Transit","2023-10-02"
864,"CUST0058","Male","North",42,"36-45","Monitor","Electronics","300.00",4,"1200.00",False,"5.56","In Transit","2023-06-06"
865,"CUST0288","Male","North",NULL,"Unknown","Smartwatch","Wearables","200.00",2,"400.00",False,"19.66","Returned","2023-01-31"
866,"CUST0210","Male","South",30,"26-35","Monitor","Electronics","300.00",1,"300.00",False,"11.26","Returned","2023-12-31"
867,"CUST0116","Male","South",20,"18-25","Mouse","Accessories","30.00",1,"30.00",False,"5.41","In Transit","2023-01-05"
868,"CUST0059","Female","South",18,"18-25","Laptop","Electronics","1500.00",2,"3000.00",False,"10.13","Delivered","2023-06-10"
869,"CUST0239","Female","South",35,"26-35","Smartphone","Electronics","800.00",4,"3200.00",False,"7.74","Delivered","2023-05-26"
870,"CUST0099","Male","West",NULL,"Unknown","Smartwatch","Wearables","200.00",1,"200.00",False,"8.28","In Transit","2023-10-06"
871,"CUST0018","Female","South",38,"36-45","Monitor","Electronics","300.00",2,"600.00",False,"17.38","Delivered","2023-04-16"
872,"CUST0028","Male","West",50,"46-55","Keyboard","Accessories","50.00",4,"200.00",False,"11.39","Delivered","2023-01-17"
873,"CUST0159","Male","South",18,"18-25","Laptop","Electronics","1500.00",3,"4500.00",False,"18.83","In Transit","2023-03-22"
874,"CUST0053","Female","South",25,"18-25","Smartwatch","Wearables","200.00",1,"200.00",False,"6.96","Returned","2023-11-20"
875,"CUST0015","Male","North",58,"56-65","Laptop","Electronics","1500.00",5,"7500.00",False,"6.21","Unknown","2023-07-21"
876,"CUST0045","Male","East",21,"18-25","Headphones","Accessories","100.00",4,"400.00",False,"18.30","Delivered","2023-07-26"
877,"CUST0156","Male","West",57,"56-65","Laptop","Electronics","1500.00",5,"7500.00",False,"7.57","Returned","2023-05-18"
878,"CUST0238","Male","East",26,"26-35","Monitor","Electronics","621.91",2,"1243.82",True,"7.02","In Transit","2024-01-03"
879,"CUST0116","Male","West",20,"18-25","Monitor","Electronics","300.00",2,"600.00",False,"11.06","Unknown","2023-08-12"
880,"CUST0239","Female","East",35,"26-35","Mouse","Accessories","30.00",5,"150.00",False,"13.08","Delivered","2023-08-16"
881,"CUST0268","Female","South",21,"18-25","Mouse","Accessories","30.00",3,"90.00",False,"10.49","Delivered","2023-08-11"
